,ADDRESS,SUBURB,PRICE,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,DATE_SOLD,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST,NEAREST_SCH_RANK,STATION_NUM,NEAREST_CEM_DIST,MEAN_PRICE,DIFFERENCE
11244,5 Pearce Street,Quinns Rocks,525000,2,1,,923,92,1960.0,34600,Butler Station,4500,2020-01-01,6030,-31.67538,115.69326,MINDARIE SENIOR COLLEGE,1.2236596715100512,111.0,6.0,16040.469493004768,654540.12,-129540.12
11245,17 Birt Court,High Wycombe,530000,4,2,2.0,978,150,1987.0,13300,Midland Station,6500,2020-01-01,6057,-31.94986,115.99962,DARLING RANGE SPORTS COLLEGE,3.059531086596502,137.0,10.0,6198.957915629607,654540.12,-124540.12
11246,151 Fisher Street,Cloverdale,565000,3,2,2.0,1346,162,1962.0,7400,Burswood Station,3500,2020-01-01,6105,-31.95889,115.93709,BELMONT CITY COLLEGE,0.2506094418198264,57.0,23.0,5462.195233980666,654540.12,-89540.12
11247,12 Beddi Road,Duncraig,915000,4,2,2.0,716,264,1993.0,15300,Warwick Station,3000,2020-01-01,6023,-31.84012,115.76525,CARINE SENIOR HIGH SCHOOL,1.7476641517554805,47.0,11.0,4477.780315626557,654540.12,260459.88
11248,17 Illawarra Mews,Edgewater,535000,4,2,2.0,908,200,1991.0,22800,Edgewater Station,1400,2020-01-01,6027,-31.7603,115.77447,MATER DEI COLLEGE,0.5222892018683069,104.0,10.0,4532.588228067738,654540.12,-119540.12
11249,48 Tellen Street,Mullaloo,820000,4,2,2.0,804,200,1990.0,21600,Edgewater Station,2900,2020-01-01,6027,-31.78113,115.75011,BELRIDGE SECONDARY COLLEGE,1.7190544218194528,102.0,9.0,3340.806608948763,654540.12,165459.88
11250,21 Moonbooli Street,Forrestfield,600000,2,2,,582,227,2016.0,14500,Midland Station,9200,2020-01-01,6058,-31.97385715,116.0099109,DARLING RANGE SPORTS COLLEGE,0.2196700248436384,137.0,14.0,9030.643051697669,654540.12,-54540.119999999995
11251,12 Mirreen Court,Karawara,418000,3,1,2.0,348,105,1975.0,6900,Canning Bridge Station,2500,2020-01-01,6152,-32.01073321,115.8829504,CLONTARF ABORIGINAL COLLEGE,1.0918361999925936,200.0,16.0,6046.865470479371,654540.12,-236540.12
11252,15/28 Marangaroo Drive,Marangaroo,228000,3,1,1.0,10458,76,1986.0,13600,Warwick Station,3100,2020-01-01,6064,-31.83303366,115.8257161,WARWICK SENIOR HIGH SCHOOL,1.1570367453012906,138.0,16.0,5848.658803837307,654540.12,-426540.12
11253,85 Lareema Drive,Bullsbrook,630000,4,2,4.0,20030,167,2010.0,39300,Midland Station,27400,2020-01-01,6084,-31.65516944,116.0831687,HOLY CROSS COLLEGE,16.705926034694954,98.0,0.0,27130.56745218924,654540.12,-24540.119999999995
11254,16 Springdale Road,Kalamunda,676000,4,1,,1112,280,1996.0,19500,Madding,10300,2020-01-01,6076,-31.98580198,116.0615031,KALAMUNDA SENIOR HIGH SCHOOL,1.0138718794226464,107.0,9.0,11387.02982801226,654540.12,21459.880000000005
11255,54 Paddington Avenue,Currambine,390000,3,1,2.0,445,118,2000.0,26900,Currambine Station,509,2020-01-01,6028,-31.72933,115.74911,LAKE JOONDALUP BAPTIST COLLEGE,1.475491610553899,80.0,2.0,8384.764319865846,654540.12,-264540.12
11256,37 Richmond Circus,East Fremantle,750000,3,2,2.0,5819,130,1998.0,13600,Fremantle Station,2100,2020-02-01,6158,-32.04605187,115.7665317,JOHN CURTIN COLLEGE OF THE ARTS,1.013336095514923,25.0,9.0,1252.503839745657,648603.1887755102,101396.81122448982
11257,55 Oakbella Parade,Harrisdale,470000,3,2,,387,184,2014.0,20400,Cockburn Central Station,6900,2020-02-01,6112,-32.12559105,115.9308583,CAREY BAPTIST COLLEGE,1.6184734457703849,62.0,13.0,18480.086541104112,648603.1887755102,-178603.18877551018
11258,3 Tatton Way,The Vines,800000,4,2,3.0,956,318,2011.0,24300,Woodbridge Station,14200,2020-02-01,6069,-31.76361904,115.9880266,HOLY CROSS COLLEGE,1.7068207241683626,98.0,9.0,14460.630236774186,648603.1887755102,151396.81122448982
11259,4 Hogg Avenue,Salter Point,1060000,4,3,2.0,450,283,2002.0,7400,Canning Bridge Station,1100,2020-02-01,6152,-32.01906,115.86017,AQUINAS COLLEGE,0.8053920175923421,23.0,16.0,7103.520015927933,648603.1887755102,411396.8112244898
11260,9 Floribunda Avenue,Sorrento,767000,3,1,1.0,609,94,1968.0,16200,Greenwood Station,2500,2020-02-01,6020,-31.83149601,115.7625048,DUNCRAIG SENIOR HIGH SCHOOL,1.152891730590838,32.0,18.0,3640.863546112933,648603.1887755102,118396.81122448982
11261,1 Grancey Avenue,Mundaring,650000,2,1,,3675,231,2005.0,28800,Midland Station,14800,2020-02-01,6073,-31.90044,116.15701,MUNDARING CHRISTIAN COLLEGE,2.204977612319573,200.0,7.0,13584.248349034026,648603.1887755102,1396.811224489822
11262,60 Winterfold Road,Samson,625000,4,2,2.0,680,186,1970.0,14800,Murdoch Station,5200,2020-02-01,6163,-32.07444,115.79661,SETON CATHOLIC COLLEGE,0.3617681971197052,91.0,11.0,4652.632619853605,648603.1887755102,-23603.188775510178
11263,18 Colin Road,Scarborough,815000,4,1,2.0,392,157,2004.0,10400,Stirling Station,3600,2020-02-01,6019,-31.9008124,115.7671133,INTERNATIONAL SCHOOL OF WESTERN AUSTRALIA,1.0249588650570702,200.0,13.0,7880.690907192064,648603.1887755102,166396.81122448982
11264,14 Thornbill Vista,Ellenbrook,570000,6,2,2.0,968,283,1999.0,21500,East Guildford Station,12100,2020-02-01,6069,-31.78769,115.97852,SWAN VALLEY ANGLICAN COMMUNITY SCHOOL,0.9886237831007516,53.0,8.0,12044.228607100313,648603.1887755102,-78603.18877551018
11265,28/53 Westgate Way,Marangaroo,250000,3,1,1.0,181,88,1994.0,15000,Greenwood Station,3700,2020-02-01,6064,-31.82089589,115.8220732,THE MONTESSORI SCHOOL,1.6559084756696534,200.0,13.0,4831.803345107774,648603.1887755102,-398603.1887755102
11266,74A Henry Street,East Cannington,275000,3,1,1.0,508,112,1971.0,11500,Beckenham Station,578,2020-02-01,6107,-32.01819,115.95294,SEVENOAKS SENIOR COLLEGE,1.187216843837568,114.0,14.0,9768.506370475918,648603.1887755102,-373603.1887755102
11267,43 Colwyn Loop,Tapping,480000,4,2,2.0,614,225,2005.0,27300,Currambine Station,4700,2020-02-01,6065,-31.71246,115.79825,JOSEPH BANKS SECONDARY COLLEGE,1.54141604611869,92.0,9.0,10058.166462924944,648603.1887755102,-168603.18877551018
11268,119 Jackson Avenue,Karrinyup,855000,4,2,2.0,308,170,2008.0,10400,Stirling Station,2300,2020-02-01,6018,-31.88239,115.78547,ST MARY'S ANGLICAN GIRLS' SCHOOL,1.9133481147172715,7.0,15.0,9086.385901199334,648603.1887755102,206396.81122448982
11269,3 Stone Court,Bibra Lake,641000,4,2,2.0,749,216,1981.0,15200,Murdoch Station,2500,2020-02-01,6163,-32.08823,115.8452,LEEMING SENIOR HIGH SCHOOL,1.8455498846689176,89.0,11.0,9407.523201381222,648603.1887755102,-7603.188775510178
11270,7 Durrant Way,High Wycombe,481000,4,2,2.0,865,219,1987.0,13000,Woodbridge Station,6500,2020-02-01,6057,-31.9499,115.99599,DARLING RANGE SPORTS COLLEGE,3.1904868819815406,137.0,10.0,6065.6433289570905,648603.1887755102,-167603.18877551018
11271,119 Mullaloo Drive,Mullaloo,700000,4,4,2.0,776,214,1983.0,21600,Edgewater Station,2900,2020-02-01,6027,-31.78167,115.75022,BELRIDGE SECONDARY COLLEGE,1.7540644294232288,102.0,10.0,3293.474845430844,648603.1887755102,51396.81122448982
11272,7 Homestead Avenue,Bibra Lake,1150000,3,1,1.0,1225,312,1890.0,15100,Murdoch Station,2500,2020-02-01,6163,-32.08649,115.83934,KENNEDY BAPTIST COLLEGE,1.7230022519986097,12.0,8.0,8826.158220949657,648603.1887755102,501396.8112244898
11273,14 Tenerife Boulevard,Hillarys,1425000,4,3,1.0,352,313,2007.0,18500,Greenwood Station,3800,2020-02-01,6025,-31.81899,115.74266,SACRED HEART COLLEGE,1.002856485068562,19.0,5.0,3778.545949566018,648603.1887755102,776396.8112244898
11274,56 Midsummer Avenue,Jindalee,400000,3,2,2.0,300,134,,38800,Butler Station,1300,2020-02-01,6036,-31.6358143,115.6868201,BUTLER COLLEGE,2.720449837420952,39.0,3.0,20238.141588094288,648603.1887755102,-248603.18877551018
11275,1 Grant Street,Duncraig,730000,5,2,2.0,576,183,2012.0,16000,Greenwood Station,1900,2020-02-01,6023,-31.82993213,115.7682169,DUNCRAIG SENIOR HIGH SCHOOL,0.8987050124562183,32.0,8.0,3310.7843582889604,648603.1887755102,81396.81122448982
11276,28 Portmarnock Drive,The Vines,901500,5,2,4.0,910,512,2011.0,26400,Midland Station,15500,2020-02-01,6069,-31.75267174,116.0093142,HOLY CROSS COLLEGE,4.052354242535927,98.0,7.0,15481.670018933077,648603.1887755102,252896.81122448982
11277,61 Ogilvie Road,Mount Pleasant,1400000,4,2,,482,297,2000.0,7500,Canning Bridge Station,1300,2020-02-01,6153,-32.01931,115.84765,AQUINAS COLLEGE,1.533674338058688,23.0,10.0,7328.355913905134,648603.1887755102,751396.8112244898
11278,12 Brookman Avenue,Langford,378000,4,2,2.0,503,144,2003.0,11900,Thornlie Station,2000,2020-02-01,6147,-32.03603,115.93639,LANGFORD ISLAMIC COLLEGE,1.1175117296362032,85.0,22.0,10360.442015936169,648603.1887755102,-270603.1887755102
11279,4 Hibernia Rise,Sorrento,1100000,4,2,2.0,753,220,1990.0,17800,Greenwood Station,3600,2020-02-01,6020,-31.82443,115.74619,SACRED HEART COLLEGE,0.3291653909295218,19.0,14.0,3877.06243939889,648603.1887755102,451396.8112244898
11280,20 Venice Entrance,Iluka,1020000,4,2,2.0,656,255,2007.0,27700,Currambine Station,2100,2020-02-01,6028,-31.72886096,115.7292773,PRENDIVILLE CATHOLIC COLLEGE,3.0362629883254484,60.0,11.0,9186.943035843517,648603.1887755102,371396.8112244898
11281,61 Milina Street,Hillman,220000,3,1,1.0,683,114,1978.0,38500,Rockingham Station,245,2020-02-01,6168,-32.28803,115.76186,KOLBE CATHOLIC COLLEGE,1.1632113349378197,97.0,24.0,2743.9722980719,648603.1887755102,-428603.1887755102
11282,58 Boddington Circuit,Dianella,855000,4,2,2.0,647,259,2003.0,9300,Mount Lawley Station,7300,2020-02-01,6059,-31.86974,115.87281,ST ANDREW'S GRAMMAR,0.2018007496520724,117.0,2.0,8953.049518072505,648603.1887755102,206396.81122448982
11283,30 DOONAN ROAD,Nedlands,2000000,4,2,2.0,994,287,1935.0,6700,Karrakatta Station,1700,2020-02-01,6009,-31.98338,115.79796,CHRIST CHURCH GRAMMAR SCHOOL,1.992196163624079,3.0,19.0,1983.8077089018277,648603.1887755102,1351396.81122449
11284,55 Monaltrie Loop,Carramar,460000,3,2,,700,161,2000.0,28500,Currambine Station,3200,2020-02-01,6031,-31.70622,115.77566,JOSEPH BANKS SECONDARY COLLEGE,2.1512606383123303,92.0,4.0,10541.909702290546,648603.1887755102,-188603.18877551018
11285,19 Martindale Avenue,Madeley,460000,4,2,2.0,765,157,2006.0,16200,Greenwood Station,4500,2020-02-01,6065,-31.808563,115.82997,KINGSWAY CHRISTIAN COLLEGE,0.7781235986416505,50.0,14.0,5112.601799445861,648603.1887755102,-188603.18877551018
11286,28 Johnsonia Bend,Hammond Park,480000,4,2,2.0,557,193,2011.0,23900,Cockburn Central Station,4800,2020-02-01,6164,-32.16686815,115.8451366,ATWELL COLLEGE,3.1143089892794293,129.0,7.0,15351.222135666534,648603.1887755102,-168603.18877551018
11287,19 Diosma Way,Forrestfield,340000,3,2,1.0,700,129,1976.0,14600,Madding,7900,2020-02-01,6058,-31.98191,116.00921,DARLING RANGE SPORTS COLLEGE,0.7123294167656019,137.0,17.0,9834.2431353573,648603.1887755102,-308603.1887755102
11288,57 Worrell Avenue,High Wycombe,400000,4,2,,582,121,2008.0,13000,Woodbridge Station,4800,2020-02-01,6057,-31.93426536,115.9948374,GUILDFORD GRAMMAR SCHOOL,4.638631414267652,52.0,9.0,4449.381074720441,648603.1887755102,-248603.18877551018
11289,3 Tuckeroo Parade,Helena Valley,810000,5,2,2.0,1000,255,2007.0,16400,Midland Station,3400,2020-02-01,6056,-31.91380745,116.0263097,YOUTH FUTURES COMMUNITY SCHOOL,3.028624959243747,200.0,6.0,2725.0498191532133,648603.1887755102,161396.81122448982
11290,5 Burela Way,Port Kennedy,398000,4,2,2.0,683,211,2003.0,47500,Warnbro Station,5000,2020-02-01,6172,-32.36775,115.74641,WARNBRO COMMUNITY HIGH SCHOOL,2.740032457541763,133.0,6.0,10025.060167411224,648603.1887755102,-250603.18877551018
11291,15 Lannam Road,Hilbert,300000,3,2,,353,137,2014.0,27000,Armadale Station,2300,2020-02-01,6112,-32.16640298,115.9938571,DALE CHRISTIAN SCHOOL,0.9113963415518012,200.0,4.0,25723.011271273223,648603.1887755102,-348603.1887755102
11292,57 Longhurst Way,Queens Park,492000,4,2,,369,165,2009.0,9200,Queens Park Station,829,2020-02-01,6107,-31.99963283,115.9391804,ST NORBERT COLLEGE,0.5376119913998315,42.0,7.0,7416.368584053393,648603.1887755102,-156603.18877551018
11293,7 Gotch Crescent,Canning Vale,620000,4,2,2.0,700,229,2005.0,16300,Thornlie Station,4900,2020-02-01,6155,-32.0861162,115.928201,CANNING VALE COLLEGE,0.6222128073822011,68.0,6.0,15139.182654803417,648603.1887755102,-28603.188775510178
11294,1245 Jacoby Street,Mundaring,790000,4,2,3.0,24946,309,1980.0,27600,Midland Station,13800,2020-02-01,6073,-31.90406,116.1459,MUNDARING CHRISTIAN COLLEGE,3.299900536582028,200.0,4.0,12575.016185463352,648603.1887755102,141396.81122448982
11295,4 Killarney Heights,Kallaroo,1215000,5,3,2.0,833,360,1990.0,24600,Joondalup Station,1900,2020-02-01,6025,-31.79653205,115.7344407,ST MARK'S ANGLICAN COMMUNITY SCHOOL,0.8262758427415966,58.0,8.0,4015.4558985266663,648603.1887755102,566396.8112244898
11296,26 Clermont Place,Port Kennedy,290000,4,2,2.0,608,140,1994.0,47900,Warnbro Station,5400,2020-02-01,6172,-32.373606,115.754081,WARNBRO COMMUNITY HIGH SCHOOL,3.1539271965140445,133.0,2.0,10768.221382578988,648603.1887755102,-358603.1887755102
11297,22 Glick Road,Coolbinia,2220000,3,1,2.0,714,520,2010.0,4300,Perth Station,4200,2020-02-01,6050,-31.91318,115.86041,MOUNT LAWLEY SENIOR HIGH SCHOOL,1.2560878212237552,20.0,19.0,4066.0830811513993,648603.1887755102,1571396.81122449
11298,8 Roskhill Place,Applecross,1700000,4,2,,901,295,1987.0,6200,Canning Bridge Station,1300,2020-02-01,6153,-32.00604,115.84264,APPLECROSS SENIOR HIGH SCHOOL,2.691551523879925,34.0,6.0,5979.863017110833,648603.1887755102,1051396.81122449
11299,9 Tillery Way,Secret Harbour,405000,4,2,2.0,650,185,2003.0,51700,Warnbro Station,9300,2020-02-01,6173,-32.40986201,115.767338,COMET BAY COLLEGE,0.7765025512735312,35.0,11.0,14960.584415199331,648603.1887755102,-243603.18877551018
11300,20 Tarongo Way,City Beach,1600000,4,2,2.0,777,308,1979.0,10300,Stirling Station,4400,2020-02-01,6015,-31.91015,115.76234,INTERNATIONAL SCHOOL OF WESTERN AUSTRALIA,1.939316702214661,200.0,15.0,7159.642637574141,648603.1887755102,951396.8112244898
11301,20 Thelma Street,Mosman Park,860000,2,1,2.0,307,91,1920.0,11600,Vic,291,2020-02-01,6012,-32.01204797,115.7581514,IONA PRESENTATION COLLEGE,0.9851175968341344,17.0,20.0,4428.499236305307,648603.1887755102,211396.81122448982
11302,16 Driscoll Way,Morley,455000,3,1,3.0,826,130,1970.0,8500,Meltham Station,4200,2020-02-01,6062,-31.88431294,115.9018048,MORLEY SENIOR HIGH SCHOOL,2.0792535092161337,100.0,9.0,6812.451528725082,648603.1887755102,-193603.18877551018
11303,3 Yallambee Place,City Beach,1375000,1,1,,850,225,1973.0,9900,Glendalough Station,5700,2020-02-01,6015,-31.91688,115.76232,HALE SCHOOL,2.088876345685975,6.0,15.0,6526.061288880801,648603.1887755102,726396.8112244898
11304,11B Murray Avenue,Mosman Park,800000,3,2,2.0,165,111,2000.0,11300,Mosman Park Station,301,2020-02-01,6012,-32.00916345,115.759447,IONA PRESENTATION COLLEGE,0.7849121129231353,17.0,20.0,4757.580266301162,648603.1887755102,151396.81122448982
11305,5 Bradbury Place,Alexander Heights,465000,4,2,,683,164,1991.0,13200,Warwick Station,5800,2020-02-01,6064,-31.83346,115.85626,GIRRAWHEEN SENIOR HIGH SCHOOL,1.4009282669782226,149.0,17.0,8346.34834895206,648603.1887755102,-183603.18877551018
11306,4 Lavenham Street,Butler,439000,4,2,2.0,660,215,2003.0,37300,Butler Station,1100,2020-02-01,6036,-31.6448229,115.7007732,BUTLER COLLEGE,1.068848419771918,39.0,10.0,18791.05938941562,648603.1887755102,-209603.18877551018
11307,76 Dellar Road,Maddington,385000,4,2,2.0,621,130,1992.0,17700,Madding,2500,2020-02-01,6109,-32.0472,116.00877,LUMEN CHRISTI COLLEGE,2.2647729802615824,122.0,13.0,15842.236696076665,648603.1887755102,-263603.1887755102
11308,28 Torenia Way,Yangebup,485000,4,2,2.0,718,171,1991.0,19400,Cockburn Central Station,4800,2020-02-01,6164,-32.12103,115.80783,DIVINE MERCY COLLEGE,1.6832956765613278,200.0,8.0,9162.86403385621,648603.1887755102,-163603.18877551018
11309,6 Moysey Court,Parmelia,212000,3,2,1.0,759,94,2003.0,32800,Kwinana Station,1900,2020-02-01,6167,-32.24535,115.82674,GILMORE COLLEGE,1.3718729527443014,138.0,14.0,9351.10110410351,648603.1887755102,-436603.1887755102
11310,37 Messina Drive,Sinagra,432500,4,2,2.0,528,185,2012.0,24100,Joondalup Station,3400,2020-02-01,6065,-31.74062505,115.8028681,WANNEROO SECONDARY COLLEGE,2.242315619850565,131.0,4.0,7160.244929558344,648603.1887755102,-216103.18877551018
11311,73 Selby Street,Daglish,925000,4,2,2.0,809,210,1973.0,5100,Shen,1100,2020-02-01,6008,-31.94977,115.80458,SHENTON COLLEGE,1.1144163789095578,14.0,9.0,1807.675272763969,648603.1887755102,276396.8112244898
11312,91 Seville Drive,Seville Grove,355000,4,2,2.0,699,207,2006.0,24000,Sherwood Station,2000,2020-02-01,6112,-32.13803717,115.9888312,CECIL ANDREWS COLLEGE,0.4532200370463078,139.0,9.0,22679.8169775959,648603.1887755102,-293603.1887755102
11313,86 Chardonnay Drive,The Vines,710000,2,2,,2110,217,1990.0,26200,Midland Station,15700,2020-02-01,6069,-31.75052,116.00231,HOLY CROSS COLLEGE,3.682366032290954,98.0,10.0,15751.295318782948,648603.1887755102,61396.81122448982
11314,15 Las Ramblas Circle,Clarkson,370000,3,2,1.0,418,144,2007.0,31700,Clarkson Station,645,2020-02-01,6030,-31.68840229,115.7318187,YOUTH FUTURES COMMUNITY SCHOOL,1.171845672370074,200.0,6.0,13219.35487191525,648603.1887755102,-278603.1887755102
11315,1A Pannell Road,Bateman,870000,4,3,,591,232,2008.0,11200,Bull Creek Station,757,2020-02-01,6150,-32.05233981,115.8491921,CORPUS CHRISTI COLLEGE,0.7870622918951882,28.0,6.0,8868.303160945858,648603.1887755102,221396.81122448982
11316,15 Keta Way,Mindarie,750000,3,2,2.0,480,260,2003.0,32800,Clarkson Station,2900,2020-02-01,6030,-31.68696,115.70725,MINDARIE SENIOR COLLEGE,1.1159620798612095,111.0,9.0,14278.214590913232,648603.1887755102,101396.81122448982
11317,56 Sellafield Bend,Waikiki,372000,4,2,2.0,475,155,2013.0,42400,Warnbro Station,426,2020-02-01,6169,-32.32427543,115.76432,SOUTH COAST BAPTIST COLLEGE,1.1806250778779732,54.0,23.0,5821.3429745309095,648603.1887755102,-276603.1887755102
11318,21 Williamson Way,Trigg,1072500,3,2,2.0,453,216,2007.0,13200,Warwick Station,4100,2020-02-01,6029,-31.86658516,115.7618328,ST MARY'S ANGLICAN GIRLS' SCHOOL,1.228078445574625,7.0,22.0,7422.538821792354,648603.1887755102,423896.8112244898
11319,7 Glenwood Avenue,Helena Valley,600000,3,1,,2023,108,1976.0,17900,Midland Station,4900,2020-02-01,6056,-31.91679,116.044,TREETOPS MONTESSORI SCHOOL,2.876539061045213,200.0,8.0,3998.810693656989,648603.1887755102,-48603.18877551018
11320,3 Thistle Court,Dianella,575000,4,2,2.0,722,215,1988.0,8600,Stirling Station,5500,2020-02-01,6059,-31.87466195,115.8586026,DIANELLA SECONDARY COLLEGE,0.524820967379455,143.0,22.0,8352.469345911906,648603.1887755102,-73603.18877551018
11321,11 Motto Pass,Aveley,560000,4,3,2.0,617,250,2008.0,22000,East Guildford Station,12400,2020-02-01,6069,-31.78477456,115.9829616,SWAN VALLEY ANGLICAN COMMUNITY SCHOOL,1.0902187981042644,53.0,9.0,12250.882771207633,648603.1887755102,-88603.18877551018
11322,12 Barcelona Terrace,Hocking,490000,4,2,2.0,556,174,2005.0,20700,Edgewater Station,4000,2020-02-01,6065,-31.76878,115.82119,WANNEROO SECONDARY COLLEGE,1.3412412635722122,131.0,7.0,5533.192677701431,648603.1887755102,-158603.18877551018
11323,10 Domeney Place,Landsdale,455000,4,2,2.0,600,161,2000.0,16600,Whitfords Station,7200,2020-02-01,6065,-31.80282,115.85833,LANDSDALE CHRISTIAN SCHOOL,0.9454773544394,200.0,9.0,7726.189153499362,648603.1887755102,-193603.18877551018
11324,10 Brigalow Way,Armadale,220000,3,1,2.0,713,106,1972.0,25200,Sherwood Station,1600,2020-02-01,6112,-32.14575785,115.9968621,CECIL ANDREWS COLLEGE,0.6916056458159345,139.0,14.0,23790.26752111025,648603.1887755102,-428603.1887755102
11325,2/32 Yeovil Crescent,Bicton,505000,2,1,1.0,351,86,1977.0,11500,North Fremantle Station,2800,2020-02-01,6157,-32.03220651,115.7816796,SANTA MARIA COLLEGE,2.016113703620972,10.0,11.0,3319.6684298065265,648603.1887755102,-143603.18877551018
11326,34 Wade Street,Joondanna,825000,4,1,3.0,708,178,1962.0,5500,Glendalough Station,1300,2020-02-01,6060,-31.907276,115.833964,SERVITE COLLEGE,0.5093993998427891,65.0,13.0,5407.51272183625,648603.1887755102,176396.81122448982
11327,201 Herbert Street,Doubleview,1231500,2,2,2.0,663,270,2007.0,10200,Stirling Station,2600,2020-02-01,6018,-31.89161,115.77739,INTERNATIONAL SCHOOL OF WESTERN AUSTRALIA,0.7666812836362525,200.0,14.0,8526.831294696904,648603.1887755102,582896.8112244898
11328,16 Hardwick Boulevard,Canning Vale,560000,4,2,2.0,612,204,2007.0,16200,Thornlie Station,4000,2020-02-01,6155,-32.0811649,115.9380269,CANNING VALE COLLEGE,1.4497436809923538,68.0,10.0,14934.132049708562,648603.1887755102,-88603.18877551018
11329,14 Regent Drive,Alexander Heights,600000,4,3,,710,261,1998.0,13300,Warwick Station,7700,2020-02-01,6064,-31.83338,115.87615,BALLAJURA COMMUNITY COLLEGE,2.06544789977986,133.0,9.0,10070.74038730396,648603.1887755102,-48603.18877551018
11330,3 Chestnut Road,Jarrahdale,565000,4,2,3.0,410,220,1999.0,46600,Armadale Station,20700,2020-02-01,6124,-32.33742,116.05113,COURT GRAMMAR SCHOOL,9.4057442051777,200.0,0.0,30420.77646630225,648603.1887755102,-83603.18877551018
11331,48 Paddington Street,North Perth,1195000,3,1,2.0,557,115,1950.0,3500,Leederville Station,2300,2020-02-01,6006,-31.92117,115.85323,ARANMORE CATHOLIC COLLEGE,1.1543522892799642,106.0,16.0,3279.3913136001365,648603.1887755102,546396.8112244898
11332,111 Paramatta Road,Doubleview,1100000,4,2,4.0,707,206,1968.0,8900,Stirling Station,2500,2020-02-01,6018,-31.90571,115.78226,HALE SCHOOL,0.7494288190826768,6.0,9.0,6893.557400001311,648603.1887755102,451396.8112244898
11333,102a James Street,Gosnells,315000,4,2,2.0,597,149,1998.0,20400,Seaforth Station,861,2020-02-01,6110,-32.08876476,116.0034201,JOHN WOLLASTON ANGLICAN COMMUNITY SCHOOL,1.8234336870561,40.0,6.0,18801.39807856509,648603.1887755102,-333603.1887755102
